2026-05-11 02:44:23,759 - INFO - 正在计算 8 维特征全局统计量...
2026-05-11 02:44:30,657 - INFO - Dataset [TRAIN] 加载: ../koopman_train.npz | 90段 | 178110样本
2026-05-11 02:44:30,663 - INFO - Dataset [EVAL] 加载: ../koopman_val.npz | 3段 | 35937样本
2026-05-11 02:51:27,404 - INFO - Ep [061/100] LR:0.002500 | Loss:0.9351 (Pr:0.0892, Ac:0.0006, Rc:0.0245, Lr:0.0133, Iner:0.0005) | Val:0.3680 | Pwr: [Pwr: N/A]
2026-05-11 02:51:34,035 - INFO - Ep [062/100] LR:0.002500 | Loss:0.9440 (Pr:0.0901, Ac:0.0006, Rc:0.0245, Lr:0.0136, Iner:0.0004) | Val:0.3277 | Pwr: [Pwr: N/A]
2026-05-11 02:51:40,678 - INFO - Ep [063/100] LR:0.002500 | Loss:0.9476 (Pr:0.0904, Ac:0.0006, Rc:0.0246, Lr:0.0137, Iner:0.0004) | Val:0.3246 | Pwr: [Pwr: N/A]
2026-05-11 02:51:47,551 - INFO - Ep [064/100] LR:0.002500 | Loss:0.9356 (Pr:0.0892, Ac:0.0006, Rc:0.0243, Lr:0.0134, Iner:0.0004) | Val:0.2218 | Pwr: [Pwr: N/A]
2026-05-11 02:51:54,328 - INFO - Ep [065/100] LR:0.002500 | Loss:0.9437 (Pr:0.0901, Ac:0.0006, Rc:0.0243, Lr:0.0135, Iner:0.0004) | Val:0.3335 | Pwr: [Pwr: N/A]
2026-05-11 02:52:01,216 - INFO - Ep [066/100] LR:0.002500 | Loss:0.9449 (Pr:0.0902, Ac:0.0006, Rc:0.0244, Lr:0.0137, Iner:0.0004) | Val:0.2811 | Pwr: [Pwr: N/A]
2026-05-11 02:52:07,741 - INFO - Ep [067/100] LR:0.002500 | Loss:0.9370 (Pr:0.0894, Ac:0.0006, Rc:0.0243, Lr:0.0136, Iner:0.0004) | Val:0.2551 | Pwr: [Pwr: N/A]
2026-05-11 02:52:14,748 - INFO - Ep [068/100] LR:0.002500 | Loss:0.9311 (Pr:0.0888, Ac:0.0006, Rc:0.0240, Lr:0.0136, Iner:0.0004) | Val:0.2953 | Pwr: [Pwr: N/A]
2026-05-11 02:52:21,244 - INFO - Ep [069/100] LR:0.002500 | Loss:0.9429 (Pr:0.0900, Ac:0.0006, Rc:0.0242, Lr:0.0138, Iner:0.0004) | Val:0.3158 | Pwr: [Pwr: N/A]
2026-05-11 02:52:27,971 - INFO - Ep [070/100] LR:0.002500 | Loss:0.9338 (Pr:0.0891, Ac:0.0006, Rc:0.0239, Lr:0.0139, Iner:0.0004) | Val:0.2803 | Pwr: [Pwr: N/A]
2026-05-11 02:52:34,624 - INFO - Ep [071/100] LR:0.002500 | Loss:0.9388 (Pr:0.0895, Ac:0.0006, Rc:0.0242, Lr:0.0139, Iner:0.0004) | Val:0.2589 | Pwr: [Pwr: N/A]
2026-05-11 02:52:41,167 - INFO - Ep [072/100] LR:0.002500 | Loss:0.9313 (Pr:0.0888, Ac:0.0006, Rc:0.0238, Lr:0.0139, Iner:0.0004) | Val:0.2326 | Pwr: [Pwr: N/A]
2026-05-11 02:52:48,134 - INFO - Ep [073/100] LR:0.002500 | Loss:0.9289 (Pr:0.0886, Ac:0.0006, Rc:0.0238, Lr:0.0140, Iner:0.0004) | Val:0.2521 | Pwr: [Pwr: N/A]
2026-05-11 02:52:54,700 - INFO - Ep [074/100] LR:0.002500 | Loss:0.9431 (Pr:0.0899, Ac:0.0006, Rc:0.0239, Lr:0.0143, Iner:0.0005) | Val:0.2489 | Pwr: [Pwr: N/A]
2026-05-11 02:53:01,851 - INFO - Ep [075/100] LR:0.001250 | Loss:0.9270 (Pr:0.0883, Ac:0.0006, Rc:0.0238, Lr:0.0140, Iner:0.0006) | Val:0.3077 | Pwr: [Pwr: N/A]
2026-05-11 02:53:08,319 - INFO - Ep [076/100] LR:0.001250 | Loss:0.8944 (Pr:0.0852, Ac:0.0006, Rc:0.0233, Lr:0.0137, Iner:0.0005) | Val:0.2304 | Pwr: [Pwr: N/A]
2026-05-11 02:53:14,989 - INFO - Ep [077/100] LR:0.001250 | Loss:0.8850 (Pr:0.0844, Ac:0.0006, Rc:0.0229, Lr:0.0134, Iner:0.0004) | Val:0.2362 | Pwr: [Pwr: N/A]
2026-05-11 02:53:21,664 - INFO - Ep [078/100] LR:0.001250 | Loss:0.8830 (Pr:0.0842, Ac:0.0006, Rc:0.0228, Lr:0.0134, Iner:0.0003) | Val:0.2360 | Pwr: [Pwr: N/A]
2026-05-11 02:53:28,283 - INFO - Ep [079/100] LR:0.001250 | Loss:0.8738 (Pr:0.0833, Ac:0.0006, Rc:0.0225, Lr:0.0133, Iner:0.0003) | Val:0.2483 | Pwr: [Pwr: N/A]
2026-05-11 02:53:35,252 - INFO - Ep [080/100] LR:0.001250 | Loss:0.8704 (Pr:0.0830, Ac:0.0006, Rc:0.0224, Lr:0.0134, Iner:0.0003) | Val:0.2633 | Pwr: [Pwr: N/A]
2026-05-11 02:53:42,073 - INFO - Ep [081/100] LR:0.001250 | Loss:0.8693 (Pr:0.0829, Ac:0.0006, Rc:0.0222, Lr:0.0135, Iner:0.0003) | Val:0.2760 | Pwr: [Pwr: N/A]
2026-05-11 02:53:48,680 - INFO - Ep [082/100] LR:0.001250 | Loss:0.8738 (Pr:0.0833, Ac:0.0006, Rc:0.0222, Lr:0.0137, Iner:0.0003) | Val:0.2317 | Pwr: [Pwr: N/A]
2026-05-11 02:53:55,589 - INFO - Ep [083/100] LR:0.001250 | Loss:0.8581 (Pr:0.0817, Ac:0.0006, Rc:0.0220, Lr:0.0138, Iner:0.0003) | Val:0.2830 | Pwr: [Pwr: N/A]
2026-05-11 02:54:02,187 - INFO - Ep [084/100] LR:0.001250 | Loss:0.8519 (Pr:0.0812, Ac:0.0006, Rc:0.0218, Lr:0.0136, Iner:0.0003) | Val:0.2920 | Pwr: [Pwr: N/A]
2026-05-11 02:54:08,698 - INFO - Ep [085/100] LR:0.001250 | Loss:0.8481 (Pr:0.0808, Ac:0.0007, Rc:0.0215, Lr:0.0135, Iner:0.0003) | Val:0.2242 | Pwr: [Pwr: N/A]
2026-05-11 02:54:15,115 - INFO - Ep [086/100] LR:0.001250 | Loss:0.8497 (Pr:0.0810, Ac:0.0007, Rc:0.0215, Lr:0.0136, Iner:0.0003) | Val:0.2275 | Pwr: [Pwr: N/A]
2026-05-11 02:54:21,776 - INFO - Ep [087/100] LR:0.001250 | Loss:0.8423 (Pr:0.0802, Ac:0.0007, Rc:0.0214, Lr:0.0138, Iner:0.0003) | Val:0.2098 | Pwr: [Pwr: N/A]
2026-05-11 02:54:28,824 - INFO - Ep [088/100] LR:0.001250 | Loss:0.8380 (Pr:0.0798, Ac:0.0007, Rc:0.0213, Lr:0.0136, Iner:0.0003) | Val:0.2568 | Pwr: [Pwr: N/A]
2026-05-11 02:54:35,514 - INFO - Ep [089/100] LR:0.001250 | Loss:0.8326 (Pr:0.0793, Ac:0.0007, Rc:0.0210, Lr:0.0135, Iner:0.0003) | Val:0.2344 | Pwr: [Pwr: N/A]
2026-05-11 02:54:41,991 - INFO - Ep [090/100] LR:0.001250 | Loss:0.8299 (Pr:0.0790, Ac:0.0007, Rc:0.0211, Lr:0.0135, Iner:0.0003) | Val:0.2723 | Pwr: [Pwr: N/A]
2026-05-11 02:54:48,834 - INFO - Ep [091/100] LR:0.001250 | Loss:0.8302 (Pr:0.0790, Ac:0.0007, Rc:0.0210, Lr:0.0135, Iner:0.0004) | Val:0.2130 | Pwr: [Pwr: N/A]
2026-05-11 02:54:55,639 - INFO - Ep [092/100] LR:0.001250 | Loss:0.8260 (Pr:0.0787, Ac:0.0007, Rc:0.0210, Lr:0.0132, Iner:0.0003) | Val:0.2365 | Pwr: [Pwr: N/A]
2026-05-11 02:55:02,162 - INFO - Ep [093/100] LR:0.001250 | Loss:0.8247 (Pr:0.0786, Ac:0.0007, Rc:0.0210, Lr:0.0131, Iner:0.0003) | Val:0.3322 | Pwr: [Pwr: N/A]
2026-05-11 02:55:08,515 - INFO - Ep [094/100] LR:0.001250 | Loss:0.8238 (Pr:0.0784, Ac:0.0007, Rc:0.0209, Lr:0.0133, Iner:0.0003) | Val:0.2453 | Pwr: [Pwr: N/A]
2026-05-11 02:55:15,238 - INFO - Ep [095/100] LR:0.001250 | Loss:0.8177 (Pr:0.0778, Ac:0.0007, Rc:0.0208, Lr:0.0132, Iner:0.0004) | Val:0.2570 | Pwr: [Pwr: N/A]
2026-05-11 02:55:22,056 - INFO - Ep [096/100] LR:0.001250 | Loss:0.8182 (Pr:0.0779, Ac:0.0007, Rc:0.0207, Lr:0.0133, Iner:0.0004) | Val:0.2742 | Pwr: [Pwr: N/A]
2026-05-11 02:55:28,767 - INFO - Ep [097/100] LR:0.001250 | Loss:0.8188 (Pr:0.0779, Ac:0.0007, Rc:0.0208, Lr:0.0134, Iner:0.0004) | Val:0.2622 | Pwr: [Pwr: N/A]
2026-05-11 02:55:35,628 - INFO - Ep [098/100] LR:0.001250 | Loss:0.8121 (Pr:0.0772, Ac:0.0007, Rc:0.0208, Lr:0.0135, Iner:0.0004) | Val:0.2127 | Pwr: [Pwr: N/A]
2026-05-11 02:55:42,254 - INFO - Ep [099/100] LR:0.001250 | Loss:0.8091 (Pr:0.0769, Ac:0.0007, Rc:0.0208, Lr:0.0135, Iner:0.0004) | Val:0.2430 | Pwr: [Pwr: N/A]
2026-05-11 02:55:48,852 - INFO - Ep [100/100] LR:0.000625 | Loss:0.8061 (Pr:0.0767, Ac:0.0007, Rc:0.0206, Lr:0.0133, Iner:0.0003) | Val:0.2697 | Pwr: [Pwr: N/A]
2026-05-11 02:55:48,864 - INFO - 
>>> 训练完成！
2026-05-11 02:55:48,884 - INFO - >>> [完美导出] 高维 OSQP 矩阵参数已导出至: ../checkpoints/koopman_deploy_params.yaml
